importo,livello,durata,tipologia,saldo,eta,estinto
6625,B,3,Elettrodomestici,517.68,33,1
10000,A,6,Autovettura,1135.62,26,1
9000,A,0,Autovettura,3108.86,28,0
6000,C,2,Autovettura,1875.58,30,0
4800,A,0,Elettrodomestici,1875.58,49,0
6000,A,12,Autovettura,1012.29,31,0
15000,C,9,Autovettura,3380.18,43,1
3500,C,4,Elettrodomestici,1875.58,31,1
15000,B,3,Elettrodomestici,1572.29,29,0
24000,B,16,Autovettura,7795.31,36,1
3000,B,8,Elettrodomestici,711.27,30,0
2400,E,20,Autovettura,3602.17,34,1
7000,A,4,Autovettura,827.3,26,0
8000,B,2,Elettrodomestici,642.3,23,1
5000,B,2,Elettrodomestici,395.65,21,1
10000,C,1,Elettrodomestici,814.96,29,0
15000,E,5,Autovettura,5082.1,30,1
1800,B,,Autovettura,1589.46,23,1
6500,A,3,Autovettura,997.49,23,0
6000,C,31,Elettrodomestici,1678.26,26,1
12000,B,3,Elettrodomestici,2368.89,41,0
2000,A,,Autovettura,562.98,21,1
10800,C,4,Elettrodomestici,1036.95,30,1
6000,A,12,Autovettura,3059.53,23,0
6000,B,4,Autovettura,553.51,41,1
4400,B,12,Elettrodomestici,1110.95,23,1
3250,A,,Elettronica,1653.59,25,0
9000,D,11,Elettrodomestici,2245.57,24,1
15000,B,19,Elettrodomestici,1441.47,24,0
2500,E,2,Elettrodomestici,257.52,22,1
8725,A,11,Autovettura,1184.95,27,1
3300,A,14,Autovettura,765.73,48,0
5000,A,11,Autovettura,3561.47,40,0
4500,B,2,Elettrodomestici,814.96,28,0
16000,C,34,Autovettura,2911.54,23,0
6000,C,19,Autovettura,868.44,25,1
8000,D,5,Elettrodomestici,1752.25,24,1
9000,B,5,Elettrodomestici,1160.28,31,0
5000,B,4,Elettrodomestici,760.7,41,0
5100,B,14,Autovettura,1352.67,22,0
8000,D,3,Elettrodomestici,1234.28,66,0
4000,B,6,Elettrodomestici,642.3,27,0
18000,B,15,Autovettura,2122.24,25,0
4000,A,14,Autovettura,2886.77,37,0
15000,A,9,Autovettura,1752.25,28,1
15000,B,18,Autovettura,1604.26,29,0
6000,B,3,Autovettura,2516.89,31,0
14000,B,20,Elettrodomestici,1431.6,23,0
7600,A,13,Autovettura,2368.89,27,0
7000,A,2,Elettrodomestici,765.63,25,0
8000,C,4,Elettrodomestici,1012.29,25,1
18000,B,6,Elettronica,1160.28,42,0
12000,A,0,Elettrodomestici,2936.2,25,0
10000,A,20,Autovettura,2072.91,26,0
23000,B,14,Autovettura,2097.57,32,1
6700,A,,Elettrodomestici,435.11,21,1
4500,D,12,Autovettura,425.64,21,1
30000,D,4,Autovettura,1752.25,28,1
7500,C,7,Elettrodomestici,1135.62,25,1
5600,B,0,Elettrodomestici,642.3,38,1
14400,B,0,Autovettura,3355.32,26,0
5600,A,31,Autovettura,774.88,23,0
5200,C,0,Elettrodomestici,765.63,23,1
15000,B,5,Elettrodomestici,938.29,29,0
12000,A,3,Autovettura,2055.1,24,0
10000,B,2,Autovettura,2023.67,43,0
7125,A,0,Autovettura,642.3,21,1
20000,A,6,Autovettura,2368.89,24,0
4000,C,10,Autovettura,1145.48,27,1
12000,D,1,Elettrodomestici,1258.94,25,1
6000,B,4,Elettrodomestici,881.17,44,1
5000,B,11,Elettrodomestici,2368.89,27,0
7500,D,2,Autovettura,1670.56,21,0
13000,B,2,Autovettura,1625.65,22,0
13650,B,16,Autovettura,2023.58,32,1
4900,D,7,Autovettura,1505.6,22,1
4000,C,18,Autovettura,1566.37,21,1
25000,F,8,Autovettura,2368.89,22,1
1600,A,2,Elettrodomestici,666.97,22,1
10000,B,1,Elettrodomestici,1690.59,26,1
11600,B,0,Elettrodomestici,1653.59,26,0
8500,A,2,Autovettura,1150.41,31,0
7925,B,2,Autovettura,2615.55,29,1
5000,A,9,Autovettura,1258.94,29,0
6000,B,3,Autovettura,1419.27,27,0
10000,B,13,Autovettura,3602.17,30,1
6000,D,3,Elettrodomestici,1678.26,50,1
10000,A,16,Autovettura,1875.38,25,0
4200,B,4,Elettrodomestici,967.89,27,0
9875,A,12,Elettronica,1974.24,39,0
6000,B,,Autovettura,1998.91,26,0
12000,D,2,Elettrodomestici,642.3,22,1
2000,C,3,Autovettura,577.8,32,1
2500,D,11,Elettrodomestici,1628.93,22,1
11000,D,,Elettronica,849.49,31,1
5000,C,2,Autovettura,1579.6,29,1
20400,E,2,Elettronica,1308.27,28,1
8000,B,0,Elettrodomestici,553.51,27,1
18000,B,11,Elettrodomestici,2418.22,31,0
15000,C,1,Elettrodomestici,1961.91,29,0
15000,C,2,Elettrodomestici,790.3,22,1
14000,C,2,Elettronica,1086.28,27,1
18000,A,11,Elettronica,1380.49,23,1
21000,B,12,Elettrodomestici,1223.92,33,1
5000,C,4,Elettrodomestici,716.3,27,1
12950,B,0,Autovettura,2171.57,23,0
15000,B,0,Autovettura,2368.89,24,1
25000,B,12,Elettrodomestici,1924.91,24,0
7500,F,5,Autovettura,1865.15,40,1
12000,D,8,Autovettura,3182.86,34,1
6000,A,11,Autovettura,1234.28,23,0
1300,A,16,Elettrodomestici,1135.62,26,1
15000,C,0,Elettronica,3592.7,27,1
3100,B,3,Elettrodomestici,664.33,31,1
6475,A,4,Elettrodomestici,2171.57,23,1
12000,D,3,Altro,1505.6,22,1
2000,E,0,Elettrodomestici,494.31,24,1
12000,A,11,Autovettura,1382.27,23,0
3500,C,7,Autovettura,851.96,39,1
9600,F,2,Elettrodomestici,1382.27,23,1
15000,D,19,Autovettura,1192.84,22,1
20000,B,5,Elettrodomestici,1283.61,27,0
12000,D,0,Autovettura,1382.27,27,1
8000,C,3,Autovettura,1702.92,24,1
10000,B,1,Elettrodomestici,1480.93,32,0
5900,A,3,Autovettura,1842.14,22,1
8700,A,3,Elettronica,1505.6,25,0
3200,C,11,Elettrodomestici,1505.6,24,1
12000,B,5,Elettronica,716.52,21,1
18800,B,5,Elettrodomestici,1382.27,32,0
2000,A,30,Elettrodomestici,1283.61,31,1
25000,B,0,Elettrodomestici,3478.84,36,0
15000,C,6,Autovettura,1086.28,29,0
8000,A,3,Elettrodomestici,568.31,24,1
4000,A,21,Autovettura,967.89,23,1
10500,B,1,Elettrodomestici,1434.07,34,0
2000,C,6,Autovettura,1579.6,27,0
4750,D,2,Elettronica,541.67,40,1
21600,B,17,Elettronica,3306.18,25,0
15000,C,6,Elettronica,813.98,28,1
3000,A,2,Autovettura,1012.29,39,0
10000,A,2,Elettrodomestici,723.21,23,0
15000,B,4,Elettrodomestici,888.96,26,0
35000,A,11,Autovettura,2822.74,29,0
7000,B,15,Elettrodomestici,2122.24,35,0
3000,C,5,Elettrodomestici,346.32,24,1
20000,C,3,Elettrodomestici,1505.6,26,1
14000,C,3,Elettrodomestici,1258.94,23,1
12000,C,0,Elettrodomestici,1209.61,28,0
24000,F,3,Elettrodomestici,8535.28,29,1
10000,A,9,Autovettura,3232.19,31,1
8000,D,6,Elettrodomestici,888.96,29,1
14000,C,11,Autovettura,1826.25,24,1
4800,C,,Elettrodomestici,568.31,21,0
10000,A,13,Autovettura,2122.24,26,1
3000,C,3,Elettrodomestici,2368.89,26,1
6800,B,0,Elettrodomestici,1813.92,24,0
2100,B,9,Autovettura,1579.6,33,0
7000,A,4,Autovettura,1998.91,22,0
11100,B,2,Elettrodomestici,697.65,22,1
17400,A,0,Autovettura,3848.83,32,0
10000,A,0,Elettrodomestici,666.97,23,1
12000,A,6,Elettrodomestici,1234.28,24,0
10000,C,,Autovettura,790.3,24,1
5100,C,1,Autovettura,740.97,24,1
10000,B,2,Autovettura,1875.58,30,1
16000,E,16,Elettrodomestici,1160.28,23,1
5500,C,3,Elettrodomestici,592.87,23,0
4000,D,4,Elettrodomestici,849.49,22,1
10000,B,5,Autovettura,2048.24,24,0
6000,B,41,Autovettura,4465.46,26,0
20000,B,5,Elettronica,1974.24,24,0
12000,A,13,Autovettura,1530.26,22,0
4800,B,2,Elettrodomestici,257.52,35,0
13000,D,4,Elettronica,736.03,23,0
3650,B,14,Autovettura,2492.22,22,0
19500,B,1,Elettrodomestici,2122.24,24,0
16750,E,6,Autovettura,1160.28,25,1
11200,C,3,Elettrodomestici,1875.58,34,1
6000,B,24,Autovettura,3380.18,43,0
20000,C,12,Autovettura,2738.88,28,1
7850,C,2,Autovettura,531.31,23,1
6500,A,4,Autovettura,2245.57,25,0
5000,A,9,Autovettura,1752.25,23,1
3250,D,4,Elettronica,541.67,24,0
20000,C,2,Elettrodomestici,1941.06,22,1
13000,B,10,Elettrodomestici,1135.62,33,1
5000,C,0,Elettrodomestici,1258.84,50,0
10000,A,19,Autovettura,2368.89,24,0
9000,C,6,Elettronica,1258.94,36,0
2800,A,0,Autovettura,1998.91,25,0
4800,B,2,Elettrodomestici,257.52,35,0
10400,A,5,Elettronica,1086.28,24,0
7000,B,11,Autovettura,967.89,23,1
12000,C,0,Elettrodomestici,2023.67,26,0
5500,A,1,Elettrodomestici,945.99,30,0
24000,B,0,Autovettura,6512.71,41,0
10000,A,0,Elettrodomestici,346.32,24,0
20000,B,5,Elettrodomestici,1505.7,23,1
8000,D,6,Elettrodomestici,1012.29,28,1
10000,B,0,Autovettura,839.63,42,1
15200,C,0,Elettrodomestici,962.96,42,1
13000,A,7,Elettrodomestici,790.3,24,0
6000,A,3,Elettrodomestici,523.91,27,0
4500,D,,Elettrodomestici,1135.62,22,1
3000,C,0,Autovettura,2368.79,27,0
25000,C,24,Autovettura,1357.61,22,1
9000,A,9,Elettrodomestici,2675.73,27,0
28000,D,40,Autovettura,2492.66,24,0
7500,B,5,Elettrodomestici,1505.6,29,0
7500,E,7,Elettrodomestici,1086.28,22,1
10000,B,15,Elettrodomestici,1382.27,25,0
15000,A,12,Autovettura,2245.57,23,1
12000,A,13,Elettronica,1875.58,31,0
2500,C,5,Elettrodomestici,1630.96,24,0
14000,A,13,Elettrodomestici,3552.84,24,0
5000,A,1,Elettrodomestici,1382.27,22,1
9000,B,7,Elettrodomestici,765.63,22,1
3000,B,3,Elettrodomestici,755.27,31,1
7500,A,10,Autovettura,2492.22,22,0
5000,B,23,Elettrodomestici,612.71,32,1
2400,B,1,Elettrodomestici,543.64,21,1
16000,A,0,Elettrodomestici,1752.25,30,0
16725,B,5,Autovettura,1620.01,27,0
1500,C,8,Elettrodomestici,522.43,39,1
7000,A,0,Elettrodomestici,456.82,26,1
7500,F,6,Autovettura,1135.62,24,1
1775,A,0,Elettrodomestici,888.96,21,0
10000,A,2,Autovettura,1086.28,34,0
5000,B,18,Autovettura,1234.28,31,1
1700,A,9,Autovettura,1974.24,25,1
9000,A,2,Autovettura,3848.83,25,0
21000,B,14,Autovettura,1194.81,42,0
3000,C,4,Elettrodomestici,765.63,23,1
5000,A,5,Elettronica,716.4,23,0
3000,B,2,Elettrodomestici,518.88,38,1
12000,A,0,Elettrodomestici,1949.58,23,1
7500,B,2,Elettrodomestici,888.96,28,1
15000,F,3,Autovettura,2541.55,23,1
5000,B,11,Elettrodomestici,2368.89,27,0
11200,C,7,Elettrodomestici,2492.22,31,1
22250,B,2,Elettrodomestici,913.63,23,1
4000,B,6,Elettrodomestici,642.3,27,1
15775,B,0,Elettrodomestici,1012.29,44,1
2500,D,6,Elettrodomestici,462.44,27,1
5000,C,4,Elettrodomestici,1505.6,21,1
15000,B,8,Autovettura,4465.46,30,0
25000,C,3,Elettrodomestici,1382.27,28,0
4000,D,20,Elettrodomestici,1194.62,25,1
13000,C,2,Elettrodomestici,1382.27,28,1
15200,C,7,Autovettura,2985.53,29,1
35000,B,3,Autovettura,2684.61,23,0
4000,B,1,Elettrodomestici,765.63,24,1
17475,A,1,Elettrodomestici,765.63,29,0
25000,F,5,Elettrodomestici,1234.28,26,1
9000,A,26,Elettrodomestici,1370.43,29,0
6800,B,4,Elettrodomestici,462.34,32,0
16000,C,1,Autovettura,2615.55,24,1
25000,D,25,Autovettura,1382.27,37,1
8550,D,0,Elettrodomestici,1850.92,41,1
5325,C,5,Elettrodomestici,691.64,21,1
12000,B,,Elettrodomestici,1061.62,25,1
5000,A,1,Elettrodomestici,2368.89,24,0
4800,B,6,Altro,765.63,45,0
11500,C,3,Autovettura,1044.35,27,0
12000,A,11,Elettrodomestici,2072.91,49,0
10000,A,3,Elettronica,1382.27,23,1
12000,B,6,Autovettura,1628.93,25,0
29100,C,11,Autovettura,1184.95,24,1
10000,A,24,Elettronica,538.71,34,0
9000,A,1,Autovettura,1314.39,28,0
15000,C,7,Autovettura,1628.93,28,0
24000,F,4,Elettronica,14701.67,42,1
8000,A,8,Autovettura,1151.6,26,0
8000,D,7,Elettrodomestici,1628.93,25,1
11500,A,3,Autovettura,1382.27,26,0
16800,C,2,Elettrodomestici,1382.27,22,0
5000,F,1,Elettrodomestici,864.29,24,1
9000,E,6,Autovettura,1628.93,26,1
16000,C,3,Elettrodomestici,1875.58,29,1
12000,C,4,Elettrodomestici,1135.62,29,1
20000,B,1,Autovettura,3478.84,32,0
2000,A,3,Autovettura,1056.69,27,1
12000,A,4,Elettrodomestici,2023.58,27,0
6000,A,13,Autovettura,879.09,23,0
4500,B,16,Elettrodomestici,1382.27,23,1
12000,B,13,Autovettura,1459.97,23,0
12000,E,24,Elettrodomestici,711.37,29,1
10775,B,6,Elettrodomestici,642.3,23,0
25000,E,0,Elettronica,3355.52,34,1
9000,A,5,Elettrodomestici,1999.01,27,1
2150,C,1,Elettrodomestici,494.31,27,0
2100,B,2,Autovettura,430.26,27,0
3200,D,5,Elettrodomestici,1382.27,22,1
7200,C,6,Elettrodomestici,1135.62,36,0
24250,C,2,Elettrodomestici,1382.27,25,1
1000,D,5,Autovettura,1030.22,27,1
1000,D,3,Elettrodomestici,518.98,22,0
20000,B,4,Elettrodomestici,1998.91,25,0
15000,D,2,Elettrodomestici,1678.26,26,0
10000,C,2,Elettrodomestici,2615.55,28,0
4000,B,,Elettrodomestici,523.91,25,0
5000,E,3,Elettrodomestici,962.96,24,1
12000,A,8,Elettrodomestici,1628.93,31,0
7500,B,0,Autovettura,2146.9,24,0
21000,B,10,Autovettura,4218.81,38,0
9000,B,8,Autovettura,888.96,21,0
12000,B,2,Elettrodomestici,938.29,24,1
8000,B,3,Elettrodomestici,1382.27,23,0
12500,B,9,Autovettura,3602.17,25,0
10000,D,,Autovettura,1382.27,25,0
7000,E,7,Elettrodomestici,962.96,23,1
6000,C,9,Autovettura,1145.48,25,1
3000,B,1,Elettrodomestici,395.65,30,1
5000,A,5,Elettrodomestici,691.64,28,0
3500,A,0,Autovettura,2047.35,23,1
15000,B,3,Autovettura,1409.5,31,0
6250,D,0,Autovettura,518.98,26,0
7000,B,6,Elettrodomestici,1885.45,26,0
10000,D,0,Elettrodomestici,1628.93,36,0
2200,B,8,Elettrodomestici,543.74,23,1
8400,D,7,Autovettura,1382.27,25,0
2000,B,3,Elettrodomestici,1209.61,24,0
12000,A,5,Autovettura,1086.28,27,0
9000,D,16,Elettrodomestici,731.1,22,1
3000,B,5,Elettrodomestici,583.11,32,1
14500,D,6,Elettrodomestici,1086.28,42,1
10000,A,4,Autovettura,1505.6,30,1
5000,A,7,Elettrodomestici,1536.18,27,0
7500,B,9,Elettrodomestici,19141.47,37,0
3000,B,2,Autovettura,713.83,21,1
20000,C,4,Autovettura,2368.89,29,0
10000,B,6,Elettrodomestici,888.96,25,0
7700,B,3,Autovettura,1036.95,41,0
6000,A,16,Autovettura,1160.28,21,0
14700,A,2,Altro,1924.91,24,0
1325,C,0,Elettrodomestici,494.31,25,1
4800,A,,Elettronica,198.32,38,0
19200,B,5,Elettrodomestici,2097.57,45,0
10000,B,3,Elettrodomestici,1258.94,39,0
9000,B,1,Elettrodomestici,1406.67,28,1
15000,D,14,Elettrodomestici,1234.28,25,1
7000,B,1,Elettrodomestici,1441.47,30,1
11200,C,1,Autovettura,2151.84,25,1
15000,B,1,Autovettura,2072.91,23,0
12000,B,3,Elettronica,1298.41,23,1
6000,A,11,Autovettura,3700.83,24,0
6000,A,7,Elettrodomestici,568.31,31,1
5000,D,19,Autovettura,1332.94,24,1
11000,A,6,Elettronica,1752.25,25,0
30000,B,2,Autovettura,3108.76,23,0
13000,C,4,Elettrodomestici,790.3,23,1
5000,D,4,Elettrodomestici,494.31,22,1
12500,A,2,Elettrodomestici,4403.8,39,0
19000,B,3,Elettrodomestici,1678.26,23,0
10000,C,0,Elettrodomestici,528.05,29,1
6000,C,0,Elettrodomestici,464.71,25,1
5000,C,3,Elettrodomestici,1628.93,44,1
25000,D,13,Elettrodomestici,1628.83,25,1
9600,C,9,Autovettura,1061.62,24,1
4000,A,3,Autovettura,612.71,37,0
2100,B,17,Autovettura,1282.7,25,1
7500,C,20,Autovettura,888.86,24,1
6000,C,5,Autovettura,4342.14,43,0
8400,B,4,Autovettura,1234.28,25,0
4350,C,3,Elettrodomestici,198.32,25,1
3100,A,4,Autovettura,1283.71,27,0
13500,A,4,Autovettura,2368.89,22,0
3500,C,0,Autovettura,3059.53,27,1
7775,A,0,Autovettura,938.29,43,0
9000,D,6,Elettrodomestici,790.3,39,1
3000,C,0,Elettrodomestici,316.72,31,1
18000,F,9,Autovettura,2245.57,31,1
16000,D,8,Autovettura,2245.57,24,1
5500,C,3,Elettrodomestici,1308.27,26,1
20000,C,3,Elettrodomestici,4218.81,32,0
9000,D,3,Elettrodomestici,1382.27,31,1
7000,C,28,Autovettura,1441.47,23,1
15000,B,11,Autovettura,1678.26,49,1
1600,B,0,Elettrodomestici,281.2,21,0
1500,B,11,Elettrodomestici,879.09,28,1
24000,D,3,Autovettura,1887.91,26,1
14000,A,0,Elettrodomestici,655.82,27,1
3000,B,1,Elettrodomestici,346.32,22,1
11000,B,3,Elettrodomestici,2122.24,35,0
2925,B,5,Elettrodomestici,568.31,22,0
25000,C,1,Elettrodomestici,1184.95,23,0
35000,A,16,Autovettura,2516.89,22,0
2200,A,11,Autovettura,1012.29,31,1
12000,A,1,Elettrodomestici,1998.91,25,0
9450,B,0,Elettrodomestici,469.74,36,1
15000,B,8,Autovettura,1875.58,26,1
20000,C,27,Autovettura,2319.56,23,0
1000,D,1,Elettrodomestici,204.24,22,1
3000,D,2,Elettrodomestici,938.29,35,1
5000,A,12,Elettrodomestici,913.63,22,1
25300,B,14,Elettrodomestici,2245.57,23,1
12000,B,15,Autovettura,1752.25,41,1
12000,A,2,Elettrodomestici,1707.86,28,0
24000,C,4,Elettrodomestici,1826.25,23,1
8000,C,2,Elettrodomestici,1086.28,25,1
18000,A,5,Elettrodomestici,1234.28,24,1
6000,A,15,Autovettura,1382.27,32,0
8000,D,6,Elettrodomestici,1135.62,21,1
18000,A,7,Elettrodomestici,2738.88,23,1
3500,D,14,Autovettura,1764.59,28,0
10000,D,3,Autovettura,888.96,24,1
15000,B,13,Autovettura,2985.53,28,1
6000,C,3,Autovettura,1234.28,40,0
3000,B,30,Elettronica,765.63,34,1
5000,C,0,Elettronica,642.3,31,1
10000,B,2,Elettrodomestici,3972.15,24,0
8000,B,1,Elettrodomestici,938.29,24,1
9000,B,2,Elettrodomestici,1320.61,23,0
1200,A,6,Elettrodomestici,888.86,34,1
11000,D,29,Autovettura,1628.93,27,0
5000,B,18,Autovettura,1628.93,26,0
15000,C,3,Elettrodomestici,2001.38,24,0
9000,D,31,Autovettura,1628.93,48,1
8000,B,11,Elettrodomestici,3232.19,25,0
15000,C,1,Autovettura,1579.6,34,1
9000,D,8,Elettronica,987.62,24,1
4000,D,26,Elettrodomestici,740.97,36,1
12000,B,3,Elettrodomestici,1135.62,22,1
8000,B,18,Autovettura,1924.91,31,0
20000,B,0,Elettrodomestici,3848.83,34,1
2225,A,0,Autovettura,2862.2,31,1
8000,A,7,Elettrodomestici,1505.6,22,0
1500,B,4,Autovettura,534.57,24,0
10000,C,0,Elettrodomestici,553.51,22,1
4800,B,0,Elettrodomestici,1086.28,24,0
10000,A,0,Elettronica,1596.86,27,1
8000,C,1,Autovettura,1974.24,23,1
3000,B,10,Elettrodomestici,642.3,23,1
9000,D,8,Autovettura,864.29,27,1
30000,D,0,Elettrodomestici,4134.95,25,0
30000,D,7,Elettrodomestici,2122.24,36,0
10000,C,2,Elettrodomestici,723.21,22,0
9200,B,3,Elettrodomestici,1431.6,28,0
8000,C,0,Elettrodomestici,2085.24,23,1
1500,C,13,Autovettura,1875.58,31,1
15000,B,7,Autovettura,1431.7,23,1
3000,B,3,Elettrodomestici,888.96,28,1
10000,C,11,Elettrodomestici,3355.52,32,1
2400,B,7,Elettrodomestici,1056.69,30,1
11500,B,4,Elettrodomestici,1702.92,37,0
6300,C,7,Elettrodomestici,1153.47,22,1
16700,A,24,Autovettura,726.17,28,0
10000,A,0,Autovettura,1459.52,22,0
8000,C,8,Autovettura,1382.27,25,0
6000,B,5,Elettrodomestici,1012.29,24,0
13000,C,2,Elettrodomestici,1505.6,37,0
10000,B,4,Autovettura,1234.28,21,1
24250,D,18,Elettrodomestici,2467.56,39,1
1250,B,35,Elettrodomestici,543.64,31,1
5200,A,10,Autovettura,1471.04,36,0
3800,A,1,Elettronica,285.22,34,0
9200,A,16,Elettrodomestici,617.64,26,1
5500,A,4,Autovettura,1425.83,39,0
25000,D,4,Elettrodomestici,4835.45,28,1
6000,A,6,Autovettura,1628.93,24,0
9050,A,3,Autovettura,2566.22,24,0
6000,A,0,Autovettura,1204.68,25,1
5000,C,11,Elettrodomestici,1160.28,30,1
1500,B,1,Elettrodomestici,168.73,30,1
2100,C,5,Autovettura,494.31,26,1
20000,A,8,Autovettura,3355.52,22,0
20000,C,15,Elettrodomestici,1135.62,25,1
5000,C,1,Autovettura,494.31,22,1
5500,B,,Elettrodomestici,642.3,31,1
4800,B,5,Elettrodomestici,1382.27,46,0
12000,B,1,Elettrodomestici,1752.25,35,1
5000,B,17,Elettrodomestici,494.31,30,1
2500,D,2,Elettrodomestici,962.96,22,1
7000,D,8,Elettrodomestici,1012.29,24,1
2800,A,5,Elettrodomestici,267.39,21,0
19000,D,4,Elettrodomestici,1095.76,38,0
8000,D,10,Autovettura,2048.24,22,1
8000,B,2,Autovettura,1678.26,38,0
3500,B,6,Elettrodomestici,1505.6,32,1
4800,A,8,Autovettura,1628.93,45,1
16800,B,11,Autovettura,1382.27,22,0
17500,C,3,Autovettura,1752.25,26,1
5000,B,,Elettrodomestici,827.71,23,1
12000,C,4,Elettronica,1493.27,25,1
10000,A,0,Elettrodomestici,1024.62,22,0
2000,B,3,Elettrodomestici,1086.28,25,0
5000,B,2,Elettrodomestici,938.29,30,0
8000,A,4,Elettrodomestici,1135.62,28,0
15000,A,3,Elettronica,642.3,22,0
5800,D,0,Elettrodomestici,1752.25,34,1
8000,C,2,Elettrodomestici,827.3,23,1
6000,B,7,Elettrodomestici,765.63,22,0
10000,C,3,Elettrodomestici,1135.62,22,0
3000,A,0,Elettrodomestici,469.65,24,1
15000,B,5,Elettronica,3848.83,25,0
2750,B,3,Elettrodomestici,1311.23,30,0
3000,F,6,Elettrodomestici,469.74,27,0
20000,B,2,Elettrodomestici,2615.55,23,0
10000,B,6,Elettrodomestici,888.96,25,0
12000,D,21,Elettrodomestici,1752.25,24,1
7750,C,1,Autovettura,2368.89,36,1
7500,B,8,Elettrodomestici,642.3,21,1
3000,C,2,Elettrodomestici,1036.85,24,1
16000,C,4,Elettrodomestici,997.49,22,1
4200,A,12,Elettronica,708.9,24,1
9600,B,2,Autovettura,1434.07,26,0
18000,B,20,Autovettura,790.3,26,0
21000,B,2,Elettrodomestici,1505.6,22,1
3000,B,6,Elettrodomestici,962.96,22,1
3000,A,10,Autovettura,2196.23,31,0
12000,D,0,Autovettura,987.72,27,1
7000,D,7,Elettrodomestici,1505.6,22,1
1500,C,0,Elettrodomestici,321.65,41,1
14000,B,7,Autovettura,888.96,23,1
4200,D,2,Elettrodomestici,642.3,22,1
35000,C,38,Elettrodomestici,1752.25,36,1
3500,B,1,Autovettura,1562.23,23,1
14500,A,11,Autovettura,1789.25,26,1
14500,D,0,Elettrodomestici,938.29,25,1
1000,A,2,Elettrodomestici,617.64,26,0
9000,A,10,Autovettura,2151.84,30,1
9500,A,5,Elettrodomestici,913.63,23,0
25000,F,17,Autovettura,2245.57,23,1
4800,D,6,Elettrodomestici,1258.94,28,1
11200,B,1,Autovettura,765.63,26,1
5000,A,0,Elettrodomestici,1776.92,25,0
9050,A,3,Elettrodomestici,642.3,34,0
18000,A,4,Elettrodomestici,1937.25,48,0
8000,A,1,Autovettura,1406.94,22,0
12000,A,15,Elettronica,1160.28,27,0
4000,A,,Autovettura,938.29,43,1
14000,B,2,Elettronica,765.63,23,1
6000,A,2,Elettrodomestici,474.53,25,0
7500,B,1,Autovettura,888.96,24,0
6000,C,0,Elettrodomestici,1382.27,38,0
3800,A,2,Elettrodomestici,227.92,32,1
10375,C,3,Elettrodomestici,920.53,25,1
4800,C,12,Elettrodomestici,926.07,22,1
3000,A,,Elettronica,494.31,28,1
7000,B,8,Autovettura,1184.95,26,1
15000,D,2,Autovettura,1382.27,32,1
12000,A,12,Autovettura,1998.91,26,0
16000,C,5,Elettrodomestici,1135.62,28,1
35000,A,6,Autovettura,2985.53,23,0
3700,A,26,Autovettura,888.96,28,1
3500,A,0,Elettrodomestici,375.92,35,0
15000,B,12,Autovettura,1480.93,26,1
13000,C,15,Autovettura,1135.62,26,1
1500,C,2,Elettrodomestici,987.72,29,1
10000,A,0,Elettrodomestici,1123.28,37,0
9000,C,2,Autovettura,2171.37,37,1
7750,B,8,Autovettura,617.64,37,0
15000,A,0,Elettrodomestici,3355.52,29,1
2000,B,0,Elettrodomestici,1628.83,30,0
25000,D,0,Autovettura,2294.9,33,0
15000,B,0,Autovettura,1974.24,24,1
15600,E,30,Autovettura,3555.6,25,1
8875,C,3,Elettronica,642.3,34,1
3000,A,4,Autovettura,1382.27,22,0
9000,E,11,Autovettura,5748.07,28,1
6000,B,1,Elettrodomestici,1012.29,26,0
9800,A,12,Elettrodomestici,1135.62,23,1
8000,D,1,Elettrodomestici,1752.25,25,1
13200,D,0,Autovettura,2615.55,24,0
25000,B,14,Autovettura,4491.68,29,0
7200,C,14,Autovettura,1480.93,23,1
15200,C,5,Autovettura,2270.23,35,1
5400,A,0,Elettrodomestici,731.1,26,0
8000,C,,Elettrodomestici,1086.28,23,1
25000,D,5,Autovettura,3108.86,33,1
7000,B,1,Elettrodomestici,518.98,21,1
8000,B,7,Elettronica,1628.93,28,0
14400,B,3,Autovettura,1628.93,22,1
12000,B,5,Elettrodomestici,1678.26,32,1
6250,A,2,Autovettura,1049.29,31,0
6800,A,8,Elettrodomestici,1579.69,25,0
15000,E,4,Autovettura,1999.11,26,1
4000,C,1,Autovettura,1641.26,28,1
7000,B,32,Autovettura,1358.11,26,0
2000,C,1,Elettrodomestici,849.49,25,1
12000,A,4,Autovettura,4835.45,29,0
2800,A,1,Elettrodomestici,99.66,21,1
10000,B,19,Elettronica,4342.14,31,0
6000,A,2,Autovettura,4835.45,37,0
1200,C,10,Autovettura,2127.57,23,1
13000,E,3,Elettrodomestici,1505.6,22,0
1400,B,0,Elettrodomestici,2.97,21,1
6200,C,6,Elettrodomestici,617.74,22,0
8100,A,16,Autovettura,2960.87,29,0
14000,A,6,Autovettura,2487.29,38,0
9600,C,4,Autovettura,1453.6,22,0
20000,B,5,Elettrodomestici,1826.25,28,0
7000,A,,Autovettura,1406.94,24,1
10750,C,0,Elettrodomestici,518.88,31,0
15000,C,23,Elettrodomestici,1012.29,23,0
1300,C,5,Elettrodomestici,1012.29,24,1
5000,C,0,Elettrodomestici,1086.28,23,1
8450,A,4,Autovettura,2329.43,26,1
3000,A,9,Autovettura,1090.13,22,0
1500,A,2,Elettrodomestici,363.58,26,0
6000,D,11,Elettrodomestici,1497.41,24,1
